"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"
"Angular_L"	5.97597106885796	5.69652364862899	8.31449584289362	10.5097357461806	5.67653253163706	6.2930956956902	8.26149722802097	9.03318634804218	4.26371261731122	7.3586435595493	5.25123525450091	8.01481292840777	5.67786009321252	7.07651997709509	5.67626032449866	6.13339683218288	8.23957203158523	8.74998223168061	9.79412351828021	10.2460635456656	9.08813059143952	9.40244023394678	8.6221868028452	9.14359137089441	4.51472214531334	8.12561634743119	3.29307923696457	5.95674060377734	5.41186550907248	5.69732037535713	4.19215489687891	5.0943255795098	2.31393704230724	5.51174294981429	1.57185810857278	3.07793505625546	1	5.18460472774591	1.22880705458938	4.34444024861955	0	5.05802295511903	2.24557853365668	3.1388626947341	3.67178626672213	4.00808535356208	3.57298667311169	4.52840960012381	2.9109888713546	4.67113607114179	3.69684550213647	5.76225128079372	2.89861359693108	5.05385629145053	3.09511068379267	6.6844159003763	1.58030202725761	4.79217780897853	2.04005347523495	3.58279071125806	2.9184178027479	3.6073916250226	6.65048927775903	10.1359609765445	4.27069150959763	7.75756245742816	4.33830560500157	8.46871307363731	6.48946897266408	8.4108702634871	2.99097742317557	6.47168900834161	7.11761036855001	8.67676823788338	2.99642411965885	5.44357223084976	3.49312959928402	5.92953794910321	5.01663898109747	8.04508572081859	5.98506371347215	8.42699142026163	5.28764443523479	6.68586251546931	5.28170562816875	6.04548531718559	10.160321985899	11.7101752817029	10.0826938010491	10.8851816469538	5.11435494525205	9.28280898412	5.94958741102656	11.9077781606348	8.02709228340598	8.0900307867672	7.2846269275567	8.13668283003802	3.69588615464344	5.70977517657655	8.03150362665986	12.6576801772631	8.67656777088892	8.50420064270761	5.50265801981359	6.65368268049128	4.35353267510958	4.76618346839155	8.36368456556051	7.62377539146532	4.84126737771063	6.16636035275267	6.90391193454841	9.25584851363272	9.36586953758817	8.69128652953414
"Angular_R"	6.87242430495514	4.76709459101607	9.2022955283263	9.61595895720581	7.32247943226686	4.71530451743172	9.77073639597478	7.72050371453687	6.76770912439748	4.66584108095215	7.35210576090258	5.64813773327232	7.238702198862	5.52729266344092	6.18778310817488	5.75711124583391	8.50694770196574	8.27722404015653	10.1186601502864	9.87927122818278	9.4741133373742	9.04531077734887	8.94059341018905	8.65341429421754	8.59873662842038	4.26133480953731	5.83577684552181	3.16118703152405	5.73828614901069	4.97652145235663	4.70924978025407	4.39986950654689	5.52328005052761	2.23298161581141	3.6238536838052	1.25656172487509	4.8555503165018	1	4.30579459677706	1.26451306382758	4.83443460241961	0	3.08672461558511	2.09370641623343	4.28398389184781	3.36400754496626	4.47648981222576	3.72251834879868	3.73072387796186	3.09917376872942	4.85141545160358	3.65067577693755	4.32389620959761	3.69442559646353	5.81477378776669	2.95841382997385	4.31988144066196	1.67503208449165	4.10254909670915	1.97194712362987	3.69736129546452	2.90483271417566	9.70794905266608	6.87952533627568	8.75282470397457	3.88746183911325	9.59866284219885	3.83068627054876	8.82267661435629	6.0306960299628	7.01927847219857	2.78543007265578	9.13163689887143	6.65386045248635	5.23967470680561	3.14398081810551	5.65282207345471	3.8382136545496	7.4382229392394	5.51593436462886	7.86655681028128	6.49440566676728	6.8147499093166	5.26962421752627	6.05091280855484	5.19541501371651	13.604752320946	8.71044171507937	12.8292355857349	8.58292879305582	8.2264633224236	6.14678336501573	8.35002344704882	8.84334887229427	9.46531062687104	6.92348029817752	9.61427119059556	6.35551125909521	5.44019711783048	4.09326144682094	11.3742576625351	9.51346540942813	11.2971794102007	6.9693205243717	6.28925408781773	6.25332490745444	5.55047675499972	3.80010219586647	8.45216093021447	7.67955791410531	4.88022213094212	6.26162918097199	7.02908244367641	9.42298694294061	9.52339865548111	8.93320758754647
"Precuneus_L"	5.50931193395432	4.61466850319739	8.21157150258439	9.6247786279147	5.61536945362631	5.0800212377589	8.42115715626227	8.09261067210993	4.78565729271021	5.73725181547408	5.62815250583447	6.56272375357164	5.97863258772837	6.13170417936569	5.44954993570278	5.53681834525173	7.50389616875412	7.73600485679001	9.35151683161738	9.50725400880185	8.7477728257977	8.75986838472171	7.8831933150282	8.06959856824561	5.58878948442635	6.07179270616732	3.42033265877586	3.99309749269998	4.18814285101888	4.0202191684238	2.86957309730307	3.45718861360613	2.76867529947217	3.36820836442862	1	1.48220915286451	2.0064736727462	3.03138160711408	2.30880159044755	2.8955531747698	2.10529728472264	3.02773717964788	0	1	2.2806663168734	2.05324799723012	2.1350507156603	2.63345114537273	2.73741923210304	3.37783304761514	2.71602864384802	3.48193822537243	3.13998043372614	4.04487028342765	3.05030290726789	4.07344084945176	2.4527276685097	3.26777354616941	2.84796578120403	2.86927205818211	2.64618372935808	2.7603385709997	7.19308404060923	8.13613675594722	5.48947432439655	5.69545452507445	6.12189610662403	6.29874251762769	7.12224789615888	7.14142842854285	4.55977036609365	4.86294929667881	7.71117787052947	7.63318807353619	3.86769496308659	4.4448183603394	4.2156834523816	4.88787319269087	5.50701012290945	6.49931802205224	6.36202079861229	7.20962713351081	5.53504604261586	5.76069492861808	4.89979266168376	5.03968921987757	10.3552954017325	9.51517007406917	9.96511773280032	8.93279753464007	6.4162819996315	7.98739316751111	6.99655681238391	10.7058142068376	7.98930205765316	7.08625100254204	7.64594835947703	6.93763944879635	4.2668107245184	4.90406040227063	9.49321927068011	11.4796834682024	9.81701265017711	7.90494119131162	5.79329475781644	6.44292730187099	4.78335859836156	4.30871773776019	7.80400147516582	6.82356033238925	4.22236928357337	5.77650413312412	6.73260722157471	9.1525019903263	9.22020580691945	8.49304822380446
"Precuneus_R"	5.71159366186648	4.42350879115723	8.25612205589701	9.29124710290673	5.95275161572874	4.73334766868775	8.601510408551	7.71975353198498	5.24554318163908	5.11545532789397	5.99580566184322	6.00972447963864	6.17719500220271	5.71137765436184	5.4049105838343	5.31159659793964	7.53730358109794	7.61185250168858	9.28856590908407	9.29939717824698	8.64937944050799	8.51020149066781	7.85434844361289	7.87943692885408	6.31136540958716	5.15901004218684	4.04854646469831	3.3881130950468	4.36767404651224	3.94842881284317	3.02303754208598	3.2657421469453	3.55561304221371	2.62809751564209	1.83962602682585	1	2.89986584207223	2.12540588070343	2.89230850791948	2.23606797749979	2.94277800099029	2.0536955994358	1	0	2.65592861999949	2.04358973201711	2.21418097783298	2.11518934708597	2.71885212226504	2.74972282416903	2.850120770388	2.66242287685883	3.21861416205531	3.464805629293	3.58034084686223	2.95990911125708	2.89727111161173	2.47921294270715	3.10542048097135	2.42343983808163	2.69799484828511	2.46614241419259	7.65426588638923	7.27053338742798	6.2467902205614	4.72442850714254	6.99840067017447	5.20857115561898	7.40888044403217	6.50757617841254	5.18238775634773	3.98055619056017	7.90300874160034	7.04843939644168	4.15888161604731	3.84446544137342	4.43299738304069	4.23965065555635	5.75529814954216	5.69496480353261	6.47216261298253	6.52436785340349	5.65505011796842	5.2879222017841	4.95196045527401	4.74402225189098	10.7902072004467	8.6298527782552	10.2260172389562	8.1594683084698	6.71044860511782	7.03314412471903	7.13763147917642	9.66548947270587	7.82539724903874	6.45762607925229	7.66571313673665	6.17274685519484	4.37149048700946	4.32581133178054	9.71773345149698	10.4252936163905	9.89337090575239	7.28051868900509	5.67982194778063	6.07233918415472	4.80908231654156	3.9408244172227	7.36587384910817	6.38691497726635	3.90720772283086	5.41553321474442	6.37557840513314	8.70379788144093	8.76940357289994	8.09083051741528
"Paracentral_Lobule_L"	4.01615442966001	3.44088573720322	7.5362054459366	8.89705433037114	4.33075001396447	4.15231625480264	7.65921349760334	7.43725361358219	4.21326148334566	5.18455032223583	4.89030616011131	5.89599641474007	5.62837200516912	5.83850616767444	5.3483465666095	5.41443914018333	5.90387342285002	6.17529985978082	8.3904018932728	8.56844103779572	8.25939749974679	8.30343656708049	6.66491204980073	6.79396016597405	5.5254741151806	6.0370650026444	2.36068796797019	3.22383365704185	2.11174322763433	2.09890576382205	2.06705763652765	2.59922697378356	2.3024605324112	3.04562999541401	1.99936376648621	2.00847102478114	2.51508417652086	3.44263489434661	2.57285859092638	3.09280394490351	3.28651072381518	4.01181221195294	2.17737998671738	2.53564749062667	0	1	3.91301524552209	4.27769813085277	4.78730620010824	5.67450438364444	5.94540377829433	6.760112058557	4.9583230350857	6.17469264565393	6.21242327103931	7.09043978066141	4.18740868967808	4.93621738158041	4.19458525417537	4.01846934910944	2.98815357451672	3.0965296018642	6.90281500272404	7.99282465100038	5.98006639008722	6.07999112950269	6.69706997638943	6.84253057860183	7.11230663430489	7.14549447458376	5.40591696421044	5.69633881208526	7.89076364767037	7.81210891137301	4.50730401389614	5.13576366045678	5.37032502549695	6.03732352639138	6.43341968853959	7.43482318180337	7.25675504803356	8.11661460364563	5.84493501299394	6.04434371202457	4.4748077481016	4.63990685598148	10.1074583494425	9.35071641297593	10.0222965717159	9.03412334515002	8.60582598963373	10.3728925196787	9.3034518791398	13.7608664619323	10.3013795703601	8.88293544139969	10.21415426594	9.03989082722929	5.89987378155651	6.51582218122303	12.1314350829453	14.3728324714724	12.3554265671633	9.84341694447904	7.2777769776113	8.05973175844578	5.77072774451357	5.14394733397974	10.118806446535	9.16382069641793	6.25162700716273	8.52713316420003	9.52218462328892	12.3154671737339	12.1097622381042	10.9574602014305
"Paracentral_Lobule_R"	4.56369785694632	3.47327125798607	7.90658072061424	8.95950485644867	4.98703354682143	4.01713885497535	8.1607677850262	7.3893380354614	4.84053897929382	4.78249545464736	5.48554418162441	5.60532853891697	6.03018202362874	5.6656132548665	5.50975392519042	5.42014823347593	6.33791402820011	6.4403114785155	8.72343200213963	8.76701808259833	8.50639897544265	8.40902876115205	7.03655866846407	7.00845354216118	6.2893207547044	5.35939146947458	3.1940549079449	2.61823841805766	2.65255273953903	2.18924479964959	2.30352340897456	2.50740530024823	3.06820913315377	2.22059327269958	2.1192201743997	1.38264773923005	3.00671678435559	2.53741715222712	2.99972313229603	2.510715291539	3.58752240451288	3.15028414921895	1.96026093947201	1.95104007571582	1	0	3.70503343132997	3.79336399382005	4.51902297266245	5.05723340929579	5.48647876833241	5.84308077304721	4.81996121807954	5.62659191565959	5.94662247335239	5.99335915679186	4.18677686640935	4.22496372426292	4.20843309212694	3.60946100473614	3.07049142974497	2.91167925881178	7.57154173697862	7.47893215837048	6.65459105351728	5.35797211345294	7.45233610573462	6.0065507311096	7.5741616386437	6.79119517833256	5.85309211090064	5.01239842101907	8.25935718637204	7.50601418614804	4.74413560220255	4.69360357613577	5.48970015734827	5.5566907052852	6.68007910058881	6.89948091376682	7.43739301199115	7.69866894638932	6.08980412539798	5.80131907675341	4.74614542701155	4.58257569495584	10.8668894221983	8.89107879007278	10.5838488813313	8.65581174258526	8.64214944258382	9.56009146594369	9.22999301648367	12.851796555299	10.1430557006934	8.43280199771762	10.1222787116237	8.44885658359126	5.85583300153308	6.03343176397767	12.1547263950026	13.4835910986526	12.3128412889171	9.33056931861737	7.1569994766965	7.75589106124152	5.79856677321014	4.8840934606167	9.76429533630738	8.78607545786055	5.90907435757189	8.06920070391114	9.06598036618214	11.8182372504243	11.6676538490591	10.6037521868233
"Cingulum_Post_L"	4.85101784172347	4.07093589779666	6.72837484370358	7.91278214107536	4.89457194577566	4.42810822966633	7.02132932004765	6.79427421894069	3.9735762451601	4.83486425960017	4.73545439233521	5.56153368544204	4.81997332535595	5.00963259459038	4.03677255317266	4.13392635142884	6.50296526316498	6.71265234408407	7.7657168620484	7.86938833247367	6.96588324706671	6.97010422742562	6.38975331045112	6.61437827766148	4.38149870069563	4.97841494701028	3.25566241314181	3.74626250530054	4.02693633128415	3.92152755675367	2.26582684507577	2.72328256752466	2.78655713421628	3.33425274676506	2.12162019801638	2.09535017596871	2.36265371242624	3.19453397518511	2.12053713498816	2.64543420777214	2.38027436483133	3.12009867998925	1.51711546833532	1.57334352131554	2.91238980709815	2.75759252732571	0	1	2.32982930172221	2.79110084060734	3.15539565492672	3.8397086910153	2.30444299481238	3.01055055332847	3.64552534931027	4.53208815104578	2.44191788620399	3.17684697269133	2.44019373299446	2.50781570959397	1.47441956154897	1.65497373184511	5.44507621267435	6.31547669631037	4.02418064340385	4.43555603091324	4.8191161634697	5.15708305323635	5.58552711993659	5.73878122587943	3.62903350354942	3.96362773574742	6.06801077100075	6.11575748591751	2.97946186121859	3.53069567731516	2.97108760616679	3.59246393182302	3.60811841802878	4.54293934279784	4.37515431826604	5.12883656778095	3.96515434498984	4.26800996846412	3.57503517381632	3.75545580134583	7.4390379562337	7.09098380212868	6.86996568924682	6.35488909302243	5.14371765606368	6.49985092255998	5.70246194982103	8.74332792090804	5.10546662643917	4.67744638375441	4.9271001399884	4.71426548525012	3.12505319103668	3.7071950338709	7.5491654498957	9.38211577340325	7.70215764076744	6.27068007248246	4.3878047117755	4.89805575981372	3.55257360525848	3.25636046763033	5.04854482777451	4.06352004079606	2.54079147152519	4.2190046219458	5.20768662651661	6.95893880331568	6.80118354119161	6.01646093628158
"Cingulum_Post_R"	5.0014386419518	3.91025272020593	6.74017110628922	7.5946552179008	5.15723979490563	4.13819790897466	7.14731503080232	6.45447377097712	4.3650268177294	4.31387170081528	5.03353533686031	5.0893476845284	4.98031840634426	4.63190516467527	3.98881597983188	3.91358546639129	6.50526002248942	6.58545056954952	7.67888780482403	7.65862555910298	6.85350919130442	6.72353198497197	6.34221445636509	6.4267123460559	5.05280755595648	4.21292273234603	3.75270321994075	3.32804177692611	4.17737363069793	3.89501876390489	2.46797672009059	2.60106713470346	3.39994156552824	2.88037353899419	2.56865030251109	1.95449071521391	3.00863311137255	2.70587630196101	2.60876366130233	2.18483178594735	3.01676392071274	2.59458304911178	1.87126677527879	1.50300245955974	3.18381699340305	2.82333544262504	1	0	2.43946313605204	2.43049728927451	3.44522353663609	3.58709585001128	2.48459304804209	2.5964328249801	4.14938444884875	4.09078394373698	2.85356919363403	2.73744964761882	2.7119265208603	2.20941695300239	1.58366952149686	1.33701556440792	5.87789233659572	5.52787274176788	4.78960316805711	3.5868047813236	5.64232406863718	4.25718163878616	5.83661183700347	5.17374476127029	4.21845549880128	3.24515554061105	6.23214430525397	5.59119046253852	3.26538941493799	3.01916952412159	3.23458509188	3.01084994499964	3.91971906274725	3.75867790246359	4.51950505320283	4.46975652628365	4.09180365399626	3.81831709717062	3.62703439273131	3.47349018994107	7.87967548280294	6.25320430679856	7.16265114525142	5.59761854124889	5.48272203963099	5.76678540900287	5.90384804062122	7.95241874245953	5.04062443917835	4.07981124723732	5.082218744645	4.01166523328221	3.29732322127084	3.23593330707172	7.83027019413323	8.56301939766688	7.84509111135457	5.77247161720424	4.32718480098629	4.60277311650172	3.60411020775037	2.93389962171361	4.68260923719807	3.69244449402607	2.31920206641251	4.01895508807949	5.00719482345155	6.66717477738473	6.47979975601475	5.71098805946787
"Calcarine_L"	7.20036969474535	6.03804730580803	8.7373406420562	10.1962559973569	7.11190106024033	6.2502926140153	9.03601309816893	8.63525144784838	5.69508228774185	6.7027611697919	6.50737365990962	7.44664721499049	6.28324491538144	6.41730614680476	5.61080205107589	5.73468376967242	9.20009733887507	9.39249197351996	10.1611296081339	10.3147437871204	9.08651230573937	9.08327486939271	9.27255429522496	9.52178941608197	6.43341968853959	6.79743541382544	5.2670410910021	5.71175436543226	6.74002432695372	6.58725222622391	5.08115949544804	5.48202805346227	4.53463492546917	5.06134778288455	2.95255097363422	2.80219414394747	3.42309498125899	4.28996334354491	2.88252842131136	3.48004859952179	2.73360978897614	3.66542374498282	2.74190313229429	2.72330560947958	5.02261074592049	4.74114092452303	3.28416112359219	3.43870256414761	0	1.67332005306815	1.79168773159171	2.86109082483667	1	1.94183719897345	2.10072451270053	3.75110603158282	1.38873014965883	2.58978886580099	1.37378045089917	1.77349232737583	2.9258572645065	3.02094458649778	7.90641830297888	8.75766643070375	6.01056284150177	6.12097150253385	6.3955441578201	6.48030724753633	7.07140134493384	7.17013168510473	4.16364111516679	4.51396301147512	7.29338030178155	7.31082298924567	3.21151679988528	3.81433418818348	3.00542397839344	3.7864173728921	4.93413406914989	5.97453223784029	5.49635120268073	6.41142597077463	5.29497258669746	5.55004777484215	5.68950946288754	5.79800467726164	11.3342086496714	10.3136702910164	10.688779163216	9.51449636216447	3.60137189388604	5.18270828006739	3.8126296146247	6.78055334131794	5.60779532624476	5.33897676499873	4.96567162998542	4.83078136517591	2.23527490495223	3.05128576629365	5.849112856846	7.67015810144777	6.20849857416868	5.25708139198023	3.6924195677294	4.19706857406269	3.43926902532667	3.23512278244207	5.36133401673729	4.80218446227923	2.37591464792008	2.30824608740056	2.95431887243067	4.82119305141626	5.3396811816766	5.34214016462144
"Calcarine_R"	7.07335663604766	5.540964724336	8.63945524416255	9.58976727369525	7.17534748362693	5.60466000221762	9.09426233823478	7.9973451193211	6.03761792337667	5.74519793132256	6.74746633091211	6.55966440302337	6.44597511925816	5.77135512205787	5.4869416991273	5.36310419420863	8.86858169571281	8.8845553283822	9.86205432995258	9.83037962829328	8.83509046526473	8.63440450618747	8.91812170453185	8.96374275682465	7.12282022103847	5.49778510180609	5.54272986033378	4.80624593627917	6.44764081444307	6.07275706564806	4.83903584844995	4.94998912569488	4.97144162070515	4.09583472188094	3.26520713097079	2.29600672017379	4.03657628774698	3.2313527165181	3.44534931373986	2.61320857575561	3.59033284161019	2.49225930971819	2.76926930055861	2.25432189651672	4.87284355551733	4.34277701824718	3.22026860217123	2.80421760276131	1.36960468510591	0	2.49201623741424	1.88379207089628	1.96538675533321	1	3.37402696655117	2.327214902741	2.52867156708417	1.3707592391517	2.34249284465774	1.09750325701282	2.93132689162054	2.59125486394363	8.30570483610076	7.4761917192479	6.84639571806642	4.76232876656987	7.46584261621883	4.95428539955307	7.43557232827821	6.25992987114882	5.1337327896193	3.25735242606418	7.61608278455087	6.50853254202684	3.79930228538747	2.98464732558466	3.67179583998808	2.89990004825254	5.41260531503049	4.86629746972272	5.83624266074173	5.51336223375241	5.48876403320865	4.89511197135686	5.56919529689704	5.26173201092466	11.6327738984057	8.97075019016576	10.8282039138539	8.34742398464863	4.95825950807313	3.97765074212865	4.99698704401685	5.70985198044172	5.91162992930483	4.65039441599302	5.70779706790816	3.90662030955027	3.03700580429461	2.32757911166791	7.23138501899389	6.60138722186572	7.28496445226105	4.72644535716702	4.01741492025773	4.05672448838476	3.80225497003329	2.83596869633675	5.17145070932948	4.53307627200391	2.25844896244665	2.54243977313131	3.28998480239651	5.09183947785991	5.47277073448131	5.38108204323665
